Time,FOPT,WOPR:WELL08P,WOPR:WELL09P,WOPR:WELL10P,WOPR:WELL11I,WOPR:WELL12P,WOPR:WELL14P,WOPR:WELL18P,WOPR:WELL19P,WOPR:WELL22P,FPR,WBHP:WELL08P,WBHP:WELL09P,WBHP:WELL10P,WBHP:WELL11I,WBHP:WELL12P,WBHP:WELL14P,WBHP:WELL18P,WBHP:WELL19P,WBHP:WELL22P,FWCT,WWCT:WELL08P,WWCT:WELL09P,WWCT:WELL10P,WWCT:WELL11I,WWCT:WELL12P,WWCT:WELL14P,WWCT:WELL18P,WWCT:WELL19P,WWCT:WELL22P,WLPR:WELL08P,WLPR:WELL09P,WLPR:WELL10P,WLPR:WELL11I,WLPR:WELL12P,WLPR:WELL14P,WLPR:WELL18P,WLPR:WELL19P,WLPR:WELL22P,WWPR:WELL08P,WWPR:WELL09P,WWPR:WELL10P,WWPR:WELL11I,WWPR:WELL12P,WWPR:WELL14P,WWPR:WELL18P,WWPR:WELL19P,WWPR:WELL22P,WGPR:WELL08P,WGPR:WELL09P,WGPR:WELL10P,WGPR:WELL11I,WGPR:WELL12P,WGPR:WELL14P,WGPR:WELL18P,WGPR:WELL19P,WGPR:WELL22P
2017-02-24 02:17:48,14556649.0,139.01866149902344,82.51844024658203,65.83419799804688,-0.0,135.60621643066406,66.30461883544922,90.28634643554688,58.588836669921875,119.43794250488281,91.1364974975586,50.0,50.0,50.0,233.9110107421875,50.0,50.0,50.0,50.0,50.0,0.15807241201400757,0.003595172194764018,0.3085024356842041,0.3248191475868225,0.0,0.00406670942902565,0.3365781009197235,0.004133916459977627,0.394421249628067,0.004369129426777363,139.520263671875,119.33293914794922,97.50601959228516,-0.0,136.15994262695312,99.94336700439453,90.6611328125,96.74849700927734,119.96207427978516,0.5015993118286133,36.81450271606445,31.67182159423828,-0.0,0.5537229776382446,33.63874816894531,0.37478554248809814,38.159664154052734,0.5241298079490662,48042.04296875,41620.7890625,34753.03125,-0.0,46453.28515625,35622.296875,34159.76171875,30174.529296875,41979.22265625
2017-03-23 21:06:19,14577404.0,137.28982543945312,81.03366088867188,64.77777099609375,-0.0,133.89639282226562,65.23035430908203,89.21530151367188,57.639869689941406,117.92688751220703,90.6812515258789,50.0,50.0,50.0,233.49732971191406,50.0,50.0,50.0,50.0,50.0,0.15984073281288147,0.0036142163444310427,0.31236976385116577,0.3286858797073364,0.0,0.004089721944183111,0.33995717763900757,0.0041540456004440784,0.3976648151874542,0.004393881186842918,137.78782653808594,117.84481811523438,96.49398040771484,-0.0,134.44622802734375,98.82746124267578,89.58745574951172,95.69401550292969,118.44733428955078,0.497994989156723,36.8111572265625,31.71620750427246,-0.0,0.5498476624488831,33.597103118896484,0.37215039134025574,38.054141998291016,0.5204434990882874,47531.73046875,41033.78125,34274.0625,-0.0,45945.18359375,35123.84765625,33829.33203125,29752.5546875,41546.35546875
2017-05-18 10:41:57,14617774.0,133.9443817138672,78.16815948486328,62.724761962890625,-0.0,130.5829315185547,63.17948913574219,87.12020874023438,55.80689239501953,114.98826599121094,89.79390716552734,50.0,50.0,50.0,232.6910400390625,50.0,50.0,50.0,50.0,50.0,0.16336528956890106,0.0036518292035907507,0.3200429379940033,0.3364761769771576,0.0,0.004135390743613243,0.3465961515903473,0.004194151610136032,0.4040437340736389,0.0044441078789532185,134.43531799316406,114.96043395996094,94.53279113769531,-0.0,131.12518310546875,96.69286346435547,87.48714447021484,93.64259338378906,115.50157165527344,0.490934818983078,36.792274475097656,31.808032989501953,-0.0,0.542253851890564,33.51337432861328,0.3669343590736389,37.8357048034668,0.513301432132721,46530.640625,39883.1015625,33332.0703125,-0.0,44951.109375,34159.8984375,33180.78515625,28930.943359375,40699.2890625
2017-06-27 03:17:34,14646043.0,131.6128387451172,76.18195343017578,61.30077362060547,-0.0,128.26608276367188,61.742332458496094,85.65145111083984,54.54109191894531,112.93324279785156,89.17152404785156,50.0,50.0,50.0,232.12547302246094,50.0,50.0,50.0,50.0,50.0,0.16586622595787048,0.0036784792318940163,0.3255048394203186,0.34199389815330505,0.0,0.004167878534644842,0.35130518674850464,0.004222547635436058,0.4085146486759186,0.004480315372347832,132.0987548828125,112.94662475585938,93.16140747070312,-0.0,128.80291748046875,95.1793212890625,86.01465606689453,92.21038055419922,113.44149780273438,0.48592251539230347,36.76467514038086,31.860631942749023,-0.0,0.5368349552154541,33.436988830566406,0.36320096254348755,37.66929244995117,0.5082536935806274,45823.5078125,39080.5625,32671.091796875,-0.0,44250.40234375,33481.546875,32721.658203125,28356.728515625,40101.3828125
2017-09-14 12:28:49,14700414.0,127.15894317626953,72.4204330444336,58.601871490478516,-0.0,123.83084869384766,59.01219177246094,82.83818817138672,52.08864212036133,108.96884155273438,87.97120666503906,50.0,50.0,50.0,231.0343475341797,50.0,50.0,50.0,50.0,50.0,0.17084775865077972,0.0037311234045773745,0.33639347553253174,0.3528420627117157,0.0,0.004232101142406464,0.36052730679512024,0.004277288448065519,0.4175342321395874,0.00455537298694253,127.63516998291016,109.13158416748047,90.55265808105469,-0.0,124.35714721679688,92.28257751464844,83.19403076171875,89.42781829833984,109.46751403808594,0.47622254490852356,36.711151123046875,31.950788497924805,-0.0,0.5262920260429382,33.270389556884766,0.3558448553085327,37.339176177978516,0.49866533279418945,44448.63671875,37544.48828125,31418.6328125,-0.0,42894.16015625,32186.146484375,31828.185546875,27239.173828125,38942.9609375
2018-01-14 00:00:00,14778881.0,120.78446960449219,67.146484375,54.7923583984375,-0.0,117.53303527832031,55.14288330078125,78.79341125488281,48.51237106323242,103.22090148925781,86.23126983642578,50.0,50.0,50.0,229.45428466796875,50.0,50.0,50.0,50.0,50.0,0.17844721674919128,0.0038095200434327126,0.35299068689346313,0.3688045144081116,0.0,0.004326999187469482,0.37450090050697327,0.004356706514954567,0.43157923221588135,0.004679493140429258,121.2463607788086,103.77978515625,86.8072738647461,-0.0,118.04380798339844,88.15821075439453,79.13819122314453,85.34587860107422,103.70619201660156,0.46189042925834656,36.633296966552734,32.01491165161133,-0.0,0.5107754468917847,33.01532745361328,0.34478187561035156,36.8335075378418,0.4852924346923828,42431.8828125,35312.42578125,29599.80078125,-0.0,40928.08203125,30302.25,30515.861328125,25620.80859375,37253.87890625
2018-03-15 09:21:47,14816766.0,117.7220458984375,64.70621490478516,52.97666931152344,-0.0,114.5237045288086,53.310691833496094,76.8375473022461,46.792903900146484,100.4690170288086,85.38882446289062,50.0,50.0,50.0,228.68699645996094,50.0,50.0,50.0,50.0,50.0,0.18220138549804688,0.0038476912304759026,0.3609769940376282,0.3766627013683319,0.0,0.004372895695269108,0.3813927173614502,0.0043956562876701355,0.4386199116706848,0.004742197692394257,118.1767578125,101.25804138183594,84.98876953125,-0.0,115.02670288085938,86.17857360839844,77.17678833007812,83.35333251953125,100.9477310180664,0.45470768213272095,36.55182647705078,32.01210021972656,-0.0,0.5029997825622559,32.86787796020508,0.3392426371574402,36.56043243408203,0.47871410846710205,41446.75,34233.75,28722.31640625,-0.0,39975.046875,29386.70703125,29872.802734375,24838.943359375,36433.2734375
2018-07-14 04:04:41,14888328.0,111.98263549804688,60.268577575683594,49.59090042114258,-0.0,108.85498046875,49.86025619506836,73.1578369140625,43.50054168701172,95.27942657470703,83.79373931884766,50.0,50.0,50.0,227.23695373535156,50.0,50.0,50.0,50.0,50.0,0.189618781208992,0.003921714145690203,0.37605205178260803,0.39202937483787537,0.0,0.00446660490706563,0.39516037702560425,0.004469903651624918,0.4530697762966156,0.004879581741988659,112.42353057861328,96.59231567382812,81.56792449951172,-0.0,109.34337615966797,82.43550109863281,73.48631286621094,79.53581237792969,95.74662780761719,0.44089293479919434,36.32373809814453,31.977022171020508,-0.0,0.4883936643600464,32.57524108886719,0.3284767270088196,36.035274505615234,0.4672034978866577,39567.06640625,32197.27734375,27040.453125,-0.0,38171.8828125,27668.2890625,28641.408203125,23343.513671875,34882.21484375
2018-09-13 03:56:15,14923435.0,109.18040466308594,58.18284606933594,47.958133697509766,-0.0,106.0838394165039,48.18062210083008,71.3702621459961,41.91117858886719,92.72437286376953,83.0096206665039,50.0,50.0,50.0,226.52593994140625,50.0,50.0,50.0,50.0,50.0,0.19336456060409546,0.003958420362323523,0.3834971487522125,0.39971035718917847,0.0,0.004514237865805626,0.40209972858428955,0.004505504388362169,0.46034032106399536,0.0049533843994140625,109.61430358886719,94.3756332397461,79.89165496826172,-0.0,106.56489562988281,80.58303833007812,71.69327545166016,77.66223907470703,93.18595886230469,0.43389952182769775,36.192787170410156,31.933521270751953,-0.0,0.4810592830181122,32.40242004394531,0.32301437854766846,35.75105667114258,0.4615858495235443,38636.4296875,31222.9140625,26210.974609375,-0.0,37280.41015625,26822.8203125,28030.8515625,22611.65234375,34111.44921875
2019-01-15 00:00:00,14990733.0,103.8692398071289,54.23406219482422,44.842430114746094,-0.0,100.81021118164062,45.03363800048828,67.96463012695312,38.88481140136719,87.80479431152344,81.50570678710938,50.0,50.0,50.0,225.1649627685547,50.0,50.0,50.0,50.0,50.0,0.2009529322385788,0.004030698444694281,0.39837557077407837,0.4153415262699127,0.0,0.004612678661942482,0.4157639443874359,0.00457358080893755,0.47515496611595154,0.005124534945935011,104.28959655761719,90.14604187011719,76.69850158691406,-0.0,101.27737426757812,77.08123779296875,68.27690124511719,74.08817291259766,88.25706481933594,0.42035990953445435,35.911983489990234,31.8560733795166,-0.0,0.4671599566936493,32.04759979248047,0.312269926071167,35.20336151123047,0.45227643847465515,36841.90234375,29340.52734375,24615.912109375,-0.0,35564.546875,25196.544921875,26854.169921875,21193.849609375,32624.033203125
2019-03-16 09:21:47,15022635.0,101.36125183105469,52.39460754394531,43.34939193725586,-0.0,98.3235855102539,43.5485725402832,66.35366821289062,37.45828628540039,85.47321319580078,80.79167938232422,50.0,50.0,50.0,224.5198211669922,50.0,50.0,50.0,50.0,50.0,0.20467090606689453,0.004065317567437887,0.4055613577365875,0.4231613874435425,0.0,0.004660705104470253,0.4224049746990204,0.004605669062584639,0.48246192932128906,0.0052129835821688175,101.7750015258789,88.14132690429688,75.14994812011719,-0.0,98.78398895263672,75.39637756347656,66.66069030761719,72.37783813476562,85.9211196899414,0.4137476682662964,35.7467155456543,31.800556182861328,-0.0,0.46040305495262146,31.847806930541992,0.307017058134079,34.919551849365234,0.44790536165237427,35984.9453125,28443.197265625,23862.5546875,-0.0,34745.8828125,24425.25390625,26292.234375,20524.099609375,31911.2109375
2019-07-15 04:04:41,15082995.0,96.68372344970703,48.96980667114258,40.55500411987305,-0.0,93.64466094970703,40.76873016357422,63.31103515625,34.77586364746094,81.03885650634766,79.4421157836914,50.0,50.0,50.0,223.3068389892578,50.0,50.0,50.0,50.0,50.0,0.21216027438640594,0.004130906891077757,0.41983142495155334,0.43879610300064087,0.0,0.004758844152092934,0.43564969301223755,0.004669749177992344,0.4971016049385071,0.005412376951426268,97.08477020263672,84.40616607666016,72.26428985595703,-0.0,94.0924301147461,72.2401123046875,63.60806655883789,69.15087890625,81.47985076904297,0.4010481834411621,35.436363220214844,31.70928955078125,-0.0,0.44777122139930725,31.471384048461914,0.29703372716903687,34.3750114440918,0.44099968671798706,34363.55078125,26726.400390625,22426.158203125,-0.0,33194.3046875,22955.23828125,25223.859375,19246.55078125,30555.81640625
2019-08-04 07:08:54,15092959.0,95.91153717041016,48.40347671508789,40.091426849365234,-0.0,92.86949920654297,40.31023406982422,62.807472229003906,34.357940673828125,80.30641174316406,79.21892547607422,50.0,50.0,50.0,223.1068115234375,50.0,50.0,50.0,50.0,50.0,0.2133803516626358,0.004141527693718672,0.4222211241722107,0.44135868549346924,0.0,0.004775195382535458,0.4378226399421692,0.0046803709119558334,0.49936941266059875,0.005446252878755331,96.31040954589844,83.77508544921875,71.76595306396484,-0.0,93.31509399414062,71.70376586914062,63.10281753540039,68.62932586669922,80.74617767333984,0.3988721966743469,35.37160873413086,31.674528121948242,-0.0,0.4455977976322174,31.393531799316406,0.29534459114074707,34.271385192871094,0.4397641122341156,34094.65625,26442.0859375,22189.03515625,-0.0,32936.0234375,22712.1484375,25045.76171875,19036.091796875,30329.962890625
2019-09-13 13:18:02,15112521.0,94.40354919433594,47.294776916503906,39.195919036865234,-0.0,91.35220336914062,39.4285774230957,61.820770263671875,33.57970428466797,78.86701202392578,78.78114318847656,50.0,50.0,50.0,222.71466064453125,50.0,50.0,50.0,50.0,50.0,0.21586690843105316,0.004162725061178207,0.4271077811717987,0.44653382897377014,0.0,0.004808351397514343,0.4421665668487549,0.004701796919107437,0.503665030002594,0.005516715347766876,94.79817199707031,82.55441284179688,70.8189926147461,-0.0,91.7935791015625,70.68163299560547,62.11281204223633,67.65532684326172,79.30451202392578,0.3946187198162079,35.2596321105957,31.623075485229492,-0.0,0.4413757920265198,31.253053665161133,0.2920418381690979,34.075618743896484,0.4375004470348358,33567.29296875,25884.755859375,21727.74609375,-0.0,32429.6875,22240.240234375,24695.955078125,18638.02734375,29885.86328125
2020-01-16 00:00:00,15169671.0,90.04563903808594,43.96729278564453,36.53008270263672,-0.0,86.92365264892578,36.88237380981445,58.93436050415039,31.264875411987305,74.68728637695312,77.50446319580078,50.0,50.0,50.0,221.5780792236328,50.0,50.0,50.0,50.0,50.0,0.22381412982940674,0.004226797726005316,0.4429832398891449,0.4631386399269104,0.0,0.004914405290037394,0.45551446080207825,0.004768202546983957,0.5176920294761658,0.005765246693044901,90.42786407470703,78.93352508544922,68.04379272460938,-0.0,87.35294342041016,67.73802185058594,59.21672058105469,64.82347106933594,75.12037658691406,0.3822202980518341,34.96622848510742,31.513708114624023,-0.0,0.42928776144981384,30.855648040771484,0.2823573052883148,33.558597564697266,0.4330874979496002,32030.818359375,24243.451171875,20372.73828125,-0.0,30951.4453125,20878.77734375,23667.3046875,17503.833984375,28603.220703125
